Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
4,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.003500699996948242,NA,0.5485636114911081,0.6956224350205198,0.5143638850889194,0.5725034199726402,0.5485636114911081,0.6956224350205198,0.5143638850889193,0.5725034199726402,0.5124977061107785,0.6939251744552997,0.5124977061107785,0.5633590870948226,0.35294117647058826,0.5641025641025642,0.3636363636363636,0.41025641025641024
4,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.66484268125855,0.7120383036935706,0.5588235294117647,0.6176470588235294,0.66484268125855,0.7120383036935705,0.5588235294117647,0.6176470588235294,0.5871398829359686,0.6698510359749523,0.3429971702850177,0.48507125007266594,0.5,0.5925925925925927,0.21052631578947367,0.38095238095238093
,,,,,,,,,,,,,,,,,,,,
5,Data\GeneratedSyntheticData-testing.csv,AIS,1.6867947578430176,"max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.6454545454545454,0.6909090909090909,0.4181818181818182,0.5,0.6454545454545455,0.6909090909090909,0.41818181818181815,0.5,0.5969620057957092,0.6266795614405123,0.0,0.0,0.3076923076923077,0.5,0.0,0.0
5,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.003500699996948242,NA,0.7272727272727272,0.609090909090909,0.4545454545454546,0.6363636363636365,0.7272727272727273,0.6090909090909091,0.4545454545454546,0.6363636363636364,0.7160497697278261,0.5720775535473555,0.37658754867650873,0.5908391567007971,0.37499999999999994,0.23529411764705882,0.0909090909090909,0.2857142857142857
5,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6818181818181818,0.5545454545454545,0.5,0.5,0.6818181818181819,0.5545454545454546,0.5,0.5,0.6208498574168682,0.4264014327112209,0.0,0.0,0.4444444444444445,0.1818181818181818,0.0,0.0
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.6436299489895179,0.656725522098748,0.5858034852036365,0.5709792888211862,0.6436299489895179,0.6567255220987481,0.5858034852036365,0.5709792888211862,0.5806212906918882,0.568250064994855,0.43323576992964696,0.36734725261237183,0.39082417582417583,0.4527777777777778,0.3232258064516129,0.2554444444444445
,,SMOTE,,AVERAGE:,0.6541990669451444,0.6495270900786115,0.5314391753496236,0.589011182385281,0.6541990669451444,0.6495270900786118,0.5314391753496235,0.589011182385281,0.6368472621560697,0.6361152650093231,0.5103360946608987,0.5611285327069568,0.38443610547667345,0.3944061905698734,0.26760750360750357,0.32354427182013384
,,BASE,,AVERAGE:,0.6479666023594853,0.6446527655220995,0.5376388317564788,0.5687568229954433,0.6479666023594854,0.6446527655220995,0.5,0.5687568229954434,0.5627600842423053,0.5687506086121683,0.20934974022177064,0.35068137701025603,0.41904761904761906,0.40901749322801945,0.13221515326778485,0.23952380952380953
,,,,,,,,,,,,,,,,,,,,
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\GeneratedSyntheticData-testing.csv,AIS,3.256070137023926,"max_rounds = 200, stopping_cond = 50, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.7875695732838589,0.7170686456400742,0.6159554730983302,0.5955473098330241,0.787569573283859,0.7170686456400742,0.6159554730983302,0.5955473098330242,0.772918234616442,0.6672848092813054,0.5114641212341614,0.500463606960979,0.6666666666666666,0.5882352941176471,0.37499999999999994,0.33333333333333326
