Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
3,Data\hcv_data_split.csv,AIS,13.749908924102783,"max_rounds = 100, stopping_cond = 20, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.8457269700332963,0.8210321864594894,0.7610987791342954,0.7211431742508324,0.8457269700332963,0.8210321864594894,0.7610987791342952,0.7211431742508324,0.8454356133074905,0.819097795545896,0.741208180707427,0.6762171990810079,0.6222222222222222,0.6046511627906976,0.5882352941176471,0.5714285714285714
3,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.9422863485016648,0.9223085460599334,0.9433962264150944,0.9281354051054385,0.9422863485016648,0.9223085460599334,0.9433962264150944,0.9281354051054385,0.942285694863091,0.9214426752509268,0.9416965821485117,0.9280437817373217,0.8205128205128205,0.8333333333333333,0.7391304347826086,0.7619047619047621
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8693118756936736,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8693118756936737,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8681054677967682,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.7,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
4,Data\hcv_data_split.csv,AIS,23.380096435546875,"max_rounds = 100, stopping_cond = 20, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.8435072142064374,0.892896781354051,0.5294117647058824,0.7941176470588236,0.8435072142064373,0.892896781354051,0.5294117647058824,0.7941176470588236,0.8322041924792389,0.8901981971385244,0.24253562503633297,0.7669649888473704,0.7741935483870968,0.7999999999999999,0.1111111111111111,0.7407407407407407
4,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.8834628190899001,0.8776359600443951,0.8152053274139845,0.8435072142064374,0.8834628190899001,0.877635960044395,0.8152053274139845,0.8435072142064373,0.8814275576589751,0.8703399772018112,0.8078417005184614,0.8322041924792389,0.7567567567567567,0.8387096774193549,0.6486486486486486,0.7741935483870968
4,Data\hcv_data_split.csv,BASE,NA,NA,0.8104883462819091,0.8482241953385129,0.7846836847946727,0.7305771365149835,0.810488346281909,0.8482241953385128,0.7846836847946725,0.7305771365149833,0.8037094908087015,0.836195602392526,0.7596950144520838,0.6827508503402977,0.6315789473684211,0.8000000000000002,0.6896551724137931,0.6153846153846153
,,,,,,,,,,,,,,,,,,,,
5,Data\hcv_data_split.csv,AIS,43.84218120574951,"max_rounds = 100, stopping_cond = 20, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.9907407407407408,0.9287037037037037,0.43425925925925923,0.862037037037037,0.9907407407407407,0.9287037037037037,0.43425925925925923,0.8620370370370369,0.9906974722292782,0.926629362425259,0.40061680838488767,0.8523750406226962,0.9375,0.896551724137931,0.12903225806451613,0.8148148148148148
5,Data\hcv_data_split.csv,SMOTE,0.004001140594482422,NA,0.9527777777777777,0.9527777777777777,0.9435185185185185,0.8527777777777777,0.9527777777777777,0.9527777777777777,0.9435185185185185,0.8527777777777777,0.9525793444156804,0.9525793444156804,0.9434635429046124,0.8443713418650368,0.8749999999999999,0.8749999999999999,0.8235294117647058,0.7586206896551724
5,Data\hcv_data_split.csv,BASE,NA,NA,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.926629362425259,0.9660917830792959,0.8861067572167505,0.8563488385776752,0.896551724137931,0.9655172413793104,0.8275862068965518,0.846153846153846
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.903716534082192,0.8898931499679927,0.6181344254284227,0.7782749922300863,0.903716534082192,0.8898931499679927,0.6181344254284227,0.7782749922300863,0.9012897902605367,0.8878144525756033,0.5171979436190297,0.7456987278152185,0.7514584787971884,0.756073910719059,0.36686620884913107,0.692063492063492
,,SMOTE,,AVERAGE:,0.9368062078647046,0.9325245452719966,0.9053361391903862,0.888064544226466,0.9368062078647046,0.9325245452719964,0.9053361391903862,0.888064544226466,0.9363457647304421,0.9305716447441474,0.9032998411383939,0.8822129257067168,0.8129647379647379,0.8743855606758834,0.7311055124266167,0.8044610413687167
,,BASE,,AVERAGE:,0.9194699305298639,0.8962213886612659,0.8653840012666242,0.7727053576676659,0.9194699305298639,0.8962213886612659,0.8907407407407408,0.7727053576676659,0.917362613847877,0.8915487880609057,0.8566090573653075,0.7319530447927395,0.8489459723579508,0.8386231615375108,0.7853530377668309,0.6863842040312628
,,,,,,,,,,,,,,,,,,,,
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\hcv_data_split.csv,AIS,7.873378753662109,"max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.9594042056074766,0.9547313084112149,0.8969042056074766,0.7453271028037384,0.9594042056074766,0.954731308411215,0.8969042056074766,0.7453271028037383,0.9591541250049539,0.9545757975514716,0.8929238960360225,0.7037947874229663,0.9090909090909091,0.8823529411764706,0.8387096774193549,0.64
1,Data\hcv_data_split.csv,SMOTE,0.0040013790130615234,NA,0.9953271028037383,0.9640771028037383,0.9188084112149533,0.8703271028037383,0.9953271028037383,0.9640771028037383,0.9188084112149533,0.8703271028037383,0.9953161335010483,0.9637107023152796,0.9177634333673184,0.8619690564084116,0.9696969696969697,0.9375,0.823529411764706,0.8275862068965517
1,Data\hcv_data_split.csv,BASE,NA,NA,1.0,0.8344042056074766,0.9015771028037383,0.6515771028037383,1.0,0.8344042056074766,0.9015771028037383,0.6515771028037383,1.0,0.8213705209649786,0.8971658386586477,0.55639863340265,1.0,0.7586206896551724,0.8666666666666666,0.45454545454545453
,,,,,,,,,,,,,,,,,,,,
2,Data\hcv_data_split.csv,AIS,14.435528993606567,"max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.945575221238938,0.9190265486725664,0.7867256637168142,0.85,0.9455752212389381,0.9190265486725664,0.7867256637168141,0.85,0.9444762560435749,0.9188295748454223,0.7642452462790834,0.8366600265340756,0.9,0.6923076923076923,0.631578947368421,0.8235294117647058
2,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.932300884955752,0.945575221238938,0.9146017699115044,0.9367256637168141,0.9323008849557521,0.9455752212389381,0.9146017699115044,0.9367256637168142,0.9317411619759824,0.9444762560435749,0.9144852026362744,0.9360054458657094,0.7826086956521738,0.9,0.6666666666666667,0.8181818181818182
2,Data\hcv_data_split.csv,BASE,NA,NA,0.95,0.95,0.891150442477876,0.85,0.95,0.95,0.8911504424778761,0.85,0.9486832980505138,0.9486832980505138,0.8864765693263426,0.8366600265340756,0.9473684210526316,0.9473684210526316,0.8000000000000002,0.8235294117647058
,,,,,,,,,,,,,,,,,,,,
3,Data\hcv_data_split.csv,AIS,9.843724489212036,"max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.8598779134295228,0.83157602663707,0.7117092119866816,0.804661487236404,0.8598779134295227,0.83157602663707,0.7117092119866815,0.804661487236404,0.8591093134349276,0.8315370948229506,0.6696198003535493,0.7890763647670372,0.6666666666666666,0.5833333333333333,0.5333333333333333,0.6875
3,Data\hcv_data_split.csv,SMOTE,0.004000663757324219,NA,0.9470033296337403,0.9270255271920089,0.9386792452830189,0.892896781354051,0.9470033296337403,0.9270255271920089,0.9386792452830188,0.892896781354051,0.9469854032935536,0.9259485342740742,0.9366741645663329,0.8901981971385244,0.8421052631578947,0.8571428571428571,0.7234042553191489,0.7999999999999999
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8814275576589751,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.7567567567567567,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
