Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8814275576589751,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.7567567567567567,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
4,Data\hcv_data_split.csv,AIS,38.427693128585815,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.8634850166481687,0.7538845726970034,0.7894006659267482,0.7258601553829079,0.8634850166481687,0.7538845726970034,0.7894006659267481,0.7258601553829078,0.8578164469184381,0.7523547938632787,0.7633386565283455,0.6794918777930178,0.7647058823529412,0.48000000000000004,0.7142857142857143,0.5925925925925927
4,Data\hcv_data_split.csv,SMOTE,0.00400090217590332,NA,0.8304661487236404,0.8587680355160932,0.8057713651498336,0.8435072142064374,0.8304661487236404,0.8587680355160932,0.8057713651498335,0.8435072142064373,0.8278584489770762,0.8536011071727131,0.7995559255833236,0.8322041924792389,0.6341463414634146,0.7428571428571428,0.6153846153846153,0.7741935483870968
4,Data\hcv_data_split.csv,BASE,NA,NA,0.8104883462819091,0.8435072142064374,0.7846836847946727,0.7305771365149835,0.810488346281909,0.8435072142064373,0.7846836847946725,0.7305771365149833,0.8037094908087015,0.8322041924792389,0.7596950144520838,0.6827508503402977,0.6315789473684211,0.7741935483870968,0.6896551724137931,0.6153846153846153
,,,,,,,,,,,,,,,,,,,,
5,Data\hcv_data_split.csv,AIS,27.994375944137573,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.8481481481481483,0.8527777777777777,0.7953703703703704,0.8,0.8481481481481481,0.8527777777777777,0.7953703703703703,0.8,0.8403409067195127,0.8443713418650368,0.7710022337480251,0.7745966692414834,0.7333333333333333,0.7586206896551724,0.7200000000000001,0.7499999999999999
5,Data\hcv_data_split.csv,SMOTE,0.003500223159790039,NA,0.9481481481481482,0.9768518518518519,0.9435185185185185,0.962037037037037,0.9481481481481482,0.9768518518518519,0.9435185185185185,0.962037037037037,0.9480324003422907,0.9765775461803858,0.9434635429046124,0.9616087343741692,0.8484848484848485,0.8571428571428571,0.8235294117647058,0.9333333333333333
5,Data\hcv_data_split.csv,BASE,NA,NA,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.926629362425259,0.9660917830792959,0.8861067572167505,0.8563488385776752,0.896551724137931,0.9655172413793104,0.8275862068965518,0.846153846153846
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.869485459210359,0.8377807673718678,0.754985331252458,0.8033413971059826,0.869485459210359,0.8377807673718678,0.7549853312524579,0.8033413971059826,0.8656751779700624,0.8353444453428797,0.7170102882892251,0.7775116813336138,0.74162444012983,0.6464486838253917,0.6383784410315851,0.709851851851852
,,SMOTE,,AVERAGE:,0.929647286152386,0.9388723789547357,0.9043343024897684,0.9078660685170045,0.929647286152386,0.9388723789547357,0.9043343024897684,0.9078660685170045,0.9289549714480364,0.9374687435335852,0.9025199154434362,0.9034950097626423,0.8141019955654102,0.8535907335907336,0.7288862033107557,0.8451178558186345
,,BASE,,AVERAGE:,0.9194699305298639,0.8981081811140962,0.8653840012666242,0.7727053576676659,0.9194699305298639,0.8981081811140962,0.8907407407407408,0.7727053576676659,0.917362613847877,0.8934149240506898,0.8566090573653075,0.7319530447927395,0.8489459723579508,0.8448132225662816,0.7853530377668309,0.6863842040312628
,,,,,,,,,,,,,,,,,,,,
