Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8881798002219756,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8881798002219756,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8858237323501061,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.7777777777777778,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
4,Data\hcv_data_split.csv,AIS,179.61793279647827,"MinChange = 0.005, LOF=True",0.8340732519422864,0.8540510543840177,0.6009988901220866,0.7552719200887902,0.8340732519422864,0.8540510543840177,0.6009988901220866,0.7552719200887903,0.8241633836921342,0.8493648472412723,0.5474185205361353,0.7207099718229356,0.7272727272727272,0.7222222222222222,0.30769230769230765,0.6428571428571428
4,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.8587680355160932,0.892896781354051,0.8057713651498336,0.8140954495005549,0.8587680355160932,0.892896781354051,0.8057713651498335,0.814095449500555,0.8536011071727131,0.8901981971385244,0.7995559255833236,0.7967748530680967,0.7428571428571428,0.7999999999999999,0.6153846153846153,0.7333333333333334
4,Data\hcv_data_split.csv,BASE,NA,NA,0.8104883462819091,0.8482241953385129,0.7846836847946727,0.7305771365149835,0.810488346281909,0.8482241953385128,0.7846836847946725,0.7305771365149833,0.8037094908087015,0.836195602392526,0.7596950144520838,0.6827508503402977,0.6315789473684211,0.8000000000000002,0.6896551724137931,0.6153846153846153
,,,,,,,,,,,,,,,,,,,,
5,Data\hcv_data_split.csv,AIS,168.97509217262268,"MinChange = 0.005, LOF=True",0.962037037037037,0.9157407407407407,0.7287037037037037,0.862037037037037,0.962037037037037,0.9157407407407407,0.7287037037037036,0.8620370370370369,0.9616087343741692,0.9155717366423406,0.6799600569241885,0.8523750406226962,0.9333333333333333,0.7000000000000001,0.608695652173913,0.8148148148148148
5,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.9435185185185185,0.8814814814814815,0.9388888888888889,0.8574074074074074,0.9435185185185185,0.8814814814814815,0.9388888888888889,0.8574074074074074,0.9434635429046124,0.8777074514725111,0.9388724521901158,0.8483826297253811,0.8235294117647058,0.7741935483870969,0.8,0.7857142857142856
5,Data\hcv_data_split.csv,BASE,NA,NA,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.926629362425259,0.9660917830792959,0.8861067572167505,0.8563488385776752,0.896551724137931,0.9655172413793104,0.8275862068965518,0.846153846153846
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.9161890863393986,0.882997877462226,0.6457139791985291,0.7986774948574521,0.9161890863393986,0.882997877462226,0.6457139791985291,0.7986774948574522,0.9138509342279644,0.8815772983981427,0.5449093583756486,0.7697655189366388,0.8272727272727272,0.7041414141414142,0.4122833688051079,0.6985458857872652
,,SMOTE,,AVERAGE:,0.9352666933371632,0.9212590098004657,0.9034083765638424,0.8698103924609379,0.935266693337163,0.9212590098004657,0.9034083765638424,0.8698103924609379,0.9340387204865793,0.9195084830441653,0.901601697300537,0.8610208953256286,0.8386452762923351,0.8505492589363557,0.7241803209578146,0.800952380952381
,,BASE,,AVERAGE:,0.9194699305298639,0.9099949735669263,0.8653840012666242,0.7727053576676659,0.9194699305298639,0.9099949735669263,0.8907407407407408,0.7727053576676659,0.917362613847877,0.9059436623816929,0.8566090573653075,0.7319530447927395,0.8489459723579508,0.865874623525815,0.7853530377668309,0.6863842040312628
,,,,,,,,,,,,,,,,,,,,
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\hcv_data_split.csv,AIS,245.74021530151367,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.9953271028037383,0.892231308411215,0.5578271028037383,0.6828271028037384,0.9953271028037383,0.892231308411215,0.5578271028037383,0.6828271028037383,0.9953161335010483,0.8886617051320622,0.35189739371148315,0.6095041649593576,0.9696969696969697,0.8125,0.21052631578947367,0.5217391304347825
1,Data\hcv_data_split.csv,SMOTE,0.0035011768341064453,NA,0.9859813084112149,0.96875,0.9188084112149533,0.8703271028037383,0.985981308411215,0.96875,0.9188084112149533,0.8703271028037383,0.9858816444292032,0.9682458365518543,0.9177634333673184,0.8619690564084116,0.9142857142857143,0.967741935483871,0.823529411764706,0.8275862068965517
1,Data\hcv_data_split.csv,BASE,NA,NA,1.0,0.892231308411215,0.9015771028037383,0.6515771028037383,1.0,0.892231308411215,0.9015771028037383,0.6515771028037383,1.0,0.8886617051320622,0.8971658386586477,0.55639863340265,1.0,0.8125,0.8666666666666666,0.45454545454545453
,,,,,,,,,,,,,,,,,,,,
2,Data\hcv_data_split.csv,AIS,185.32845616340637,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.945575221238938,0.9367256637168141,0.7955752212389381,0.945575221238938,0.9455752212389381,0.9367256637168142,0.795575221238938,0.9455752212389381,0.9444762560435749,0.9360054458657094,0.7711616338269984,0.9444762560435749,0.9,0.8181818181818182,0.7058823529411764,0.9
2,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.9234513274336283,0.945575221238938,0.9057522123893804,0.941150442477876,0.9234513274336283,0.9455752212389381,0.9057522123893805,0.941150442477876,0.9231535026096858,0.9444762560435749,0.9057339467530655,0.9402503903004651,0.7200000000000001,0.9,0.6206896551724138,0.8571428571428572
2,Data\hcv_data_split.csv,BASE,NA,NA,0.95,0.9,0.891150442477876,0.85,0.95,0.9,0.8911504424778761,0.85,0.9486832980505138,0.8944271909999159,0.8864765693263426,0.8366600265340756,0.9473684210526316,0.888888888888889,0.8000000000000002,0.8235294117647058
,,,,,,,,,,,,,,,,,,,,
3,Data\hcv_data_split.csv,AIS,228.09844636917114,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.898723640399556,0.8598779134295228,0.5835183129855717,0.7458379578246392,0.898723640399556,0.8598779134295227,0.5835183129855716,0.7458379578246392,0.8985745278049995,0.8591093134349276,0.418097801196263,0.7137464271463297,0.7317073170731708,0.6666666666666666,0.2857142857142857,0.5999999999999999
3,Data\hcv_data_split.csv,SMOTE,0.0035009384155273438,NA,0.9328523862375139,0.9470033296337403,0.9433962264150944,0.9270255271920089,0.9328523862375139,0.9470033296337403,0.9433962264150944,0.9270255271920089,0.9328152465138774,0.9469854032935536,0.9416965821485117,0.9259485342740742,0.7804878048780487,0.8421052631578947,0.7391304347826086,0.8571428571428571
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8814275576589751,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.7567567567567567,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
4,Data\hcv_data_split.csv,AIS,114.3870325088501,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.8682019977802442,0.8493340732519422,0.7305771365149835,0.7552719200887902,0.8682019977802442,0.8493340732519423,0.7305771365149833,0.7552719200887903,0.8620111733852789,0.8451073525250492,0.6827508503402977,0.7207099718229356,0.787878787878788,0.7027027027027027,0.6153846153846153,0.6428571428571428
4,Data\hcv_data_split.csv,SMOTE,0.0035004615783691406,NA,0.8493340732519422,0.8776359600443951,0.8104883462819091,0.8435072142064374,0.8493340732519423,0.877635960044395,0.810488346281909,0.8435072142064373,0.8451073525250492,0.8703399772018112,0.8037094908087015,0.8322041924792389,0.7027027027027027,0.8387096774193549,0.6315789473684211,0.7741935483870968
